ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,MntTotal,TotalPurchases,TotalCampaignsAccepted,Customer_Tenure_Days,Family_Size,Has_Children,RFM_Segment,KMeans_Cluster
7613,1974,2n Cycle,In_Couple,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,326,14,0,221,3,1,Lost,Budget Families
10542,1968,PhD,In_Couple,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,46,77,9,0,878,4,1,Lost,Budget Families
8015,1962,PhD,Single,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1313,20,1,607,1,0,At Risk,Affluent Regulars
10617,1989,Master,Single,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,30,8,0,223,1,0,Lost,Budget Families
11166,1961,Graduation,In_Couple,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,53,315,14,0,697,3,1,Lost,Budget Families
849,1953,Master,In_Couple,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,660,22,0,559,3,1,Loyal,Budget Families
523,1989,Graduation,In_Couple,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,25,74,7,0,699,3,1,Lost,Budget Families
4066,1978,2n Cycle,Single,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,46,7,0,234,2,1,Lost,Budget Families
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,52,86,8,0,501,2,1,Lost,Budget Families
819,1945,Graduation,Single,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,69,1103,25,0,421,1,0,At Risk,Affluent Regulars
4961,1974,Master,In_Couple,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,61,11,0,344,3,1,Lost,Budget Families
749,1981,Graduation,In_Couple,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,33,145,9,2,407,3,1,Lost,Budget Families
5430,1956,Graduation,In_Couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,31,0,838,4,1,Champions,Budget Families
7755,1954,PhD,In_Couple,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,60,411,16,0,414,3,1,At Risk,Budget Families
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,28,27,4,2,809,2,1,Lost,Budget Families
1453,1943,PhD,Single,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,71,1060,27,0,543,1,0,Loyal,Affluent Regulars
8310,1964,Graduation,In_Couple,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,50,1459,24,0,854,3,1,At Risk,Affluent Regulars
10710,1979,Graduation,In_Couple,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,35,18,4,0,854,3,1,Lost,Budget Families
5031,1974,Graduation,In_Couple,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,40,1833,26,2,830,2,0,Champions,Campaign Enthusiasts
2613,1960,Master,In_Couple,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,237,12,0,272,3,1,Lost,Budget Families
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,48,10,0,217,3,1,Lost,Budget Families
967,1976,Graduation,In_Couple,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,38,515,26,1,528,4,1,Champions,Budget Families
1077,1974,Graduation,In_Couple,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,40,1020,15,0,756,2,0,Lost,Affluent Regulars
7959,1961,Graduation,In_Couple,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,1370,11,0,216,2,0,Champions,Affluent Regulars
640,1951,Graduation,In_Couple,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,63,1026,25,0,660,3,1,Loyal,Affluent Regulars
4252,1965,Graduation,In_Couple,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,301,12,0,283,3,1,Lost,Budget Families
8432,1956,Graduation,In_Couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,31,0,838,4,1,Champions,Budget Families
6218,1965,Graduation,In_Couple,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,49,499,17,1,802,3,1,Loyal,Budget Families
6905,1994,Graduation,In_Couple,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,20,1004,21,0,861,2,0,Loyal,Affluent Regulars
5922,1974,PhD,In_Couple,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,40,218,12,0,444,3,1,Lost,Budget Families
3598,1972,Graduation,In_Couple,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,42,606,22,0,587,3,1,Loyal,Affluent Regulars
6116,1968,2n Cycle,In_Couple,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,46,75,6,0,544,3,1,Lost,Budget Families
6263,1968,Graduation,In_Couple,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,46,106,9,0,861,5,1,Lost,Budget Families
10486,1948,Graduation,In_Couple,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,66,990,17,0,581,2,0,Loyal,Affluent Regulars
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,1097,16,0,343,1,0,Loyal,Affluent Regulars
193,1996,Basic,In_Couple,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,16,4,1,317,2,0,Lost,Budget Families
3363,1974,2n Cycle,In_Couple,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,34,5,0,289,2,0,Lost,Budget Families
8278,1990,PhD,In_Couple,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,24,1711,16,0,857,2,0,Champions,Affluent Regulars
10660,1957,Master,In_Couple,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,438,17,1,353,4,1,Loyal,Affluent Regulars
8686,1979,Basic,In_Couple,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,35,75,7,0,722,3,1,Lost,Budget Families
1604,1960,Master,In_Couple,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,54,225,13,0,413,3,1,Lost,Budget Families
5907,1952,Master,In_Couple,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,62,18,4,0,788,4,1,Lost,Budget Families
10669,1981,Graduation,In_Couple,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,33,470,17,0,593,3,1,Champions,Budget Families
2918,1981,Graduation,Single,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,33,91,9,0,627,3,1,Lost,Budget Families
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,2525,18,1,321,1,0,Champions,Affluent Regulars
359,1950,Graduation,In_Couple,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,64,504,19,0,717,3,1,Champions,Budget Families
8387,1957,Graduation,In_Couple,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,57,235,11,0,725,3,1,Lost,Budget Families
1829,1961,PhD,Single,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,53,1232,21,2,711,2,1,Loyal,Campaign Enthusiasts
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,56,88,12,0,607,3,1,Lost,Budget Families
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,43,17,4,0,237,2,1,Lost,Budget Families
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,29,24,5,0,516,2,1,Lost,Budget Families
10466,1965,Graduation,In_Couple,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,49,60,7,0,496,4,1,Lost,Budget Families
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,62,1020,26,1,493,2,1,Champions,Affluent Regulars
4088,1962,PhD,In_Couple,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,52,155,10,0,755,3,1,Lost,Budget Families
5231,1974,2n Cycle,In_Couple,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,51,5,0,307,4,1,Lost,Budget Families
590,1970,Master,Single,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,44,1812,16,1,739,1,0,Champions,Affluent Regulars
8732,1969,Master,Single,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,45,1461,25,3,774,2,1,At Risk,Campaign Enthusiasts
2315,1960,Graduation,Single,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,54,96,6,0,255,2,1,Lost,Budget Families
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,62,160,9,0,317,2,1,Lost,Budget Families
2245,1969,Master,In_Couple,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,45,139,10,0,618,4,1,Lost,Budget Families
6283,1968,Master,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,22,0,619,2,1,Loyal,Affluent Regulars
2246,1965,2n Cycle,In_Couple,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,183,8,0,486,3,1,Lost,Budget Families
6606,1969,Master,In_Couple,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,45,1161,19,1,640,3,1,Champions,Affluent Regulars
5545,1972,PhD,In_Couple,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,988,14,0,270,2,0,Lost,Affluent Regulars
7342,1961,2n Cycle,Single,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,53,1072,27,0,843,2,1,Champions,Affluent Regulars
837,1977,Graduation,In_Couple,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,37,174,12,0,476,4,1,Lost,Budget Families
9500,1959,Graduation,In_Couple,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,55,758,22,0,705,3,1,Loyal,Affluent Regulars
3602,1958,Master,In_Couple,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,56,195,11,0,365,3,1,Lost,Budget Families
234,1979,Graduation,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,31,6,2,812,2,1,Lost,Budget Families
2995,1957,Master,In_Couple,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,57,1084,17,0,501,2,0,Loyal,Affluent Regulars
1118,1956,Master,In_Couple,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,58,685,22,1,679,3,1,At Risk,Budget Families
7789,1965,PhD,In_Couple,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,49,1672,26,1,404,2,0,At Risk,Affluent Regulars
3068,1990,Graduation,In_Couple,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,24,43,6,0,428,2,0,Lost,Budget Families
8955,1957,PhD,In_Couple,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,57,49,5,1,318,4,1,Lost,Budget Families
945,1965,Graduation,In_Couple,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,49,133,9,0,588,3,1,Lost,Budget Families
5644,1957,Graduation,In_Couple,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,57,363,15,1,445,3,1,Lost,Budget Families
7192,1955,Graduation,In_Couple,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,59,545,18,0,625,3,1,Loyal,Affluent Regulars
2324,1972,Graduation,In_Couple,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,42,1065,31,1,430,3,1,Champions,Affluent Regulars
697,1969,Graduation,In_Couple,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,45,2047,21,1,659,2,0,At Risk,Affluent Regulars
3439,1972,Graduation,In_Couple,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,42,296,15,0,791,4,1,Lost,Budget Families
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,39,140,11,1,551,3,1,Lost,Budget Families
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,49,530,17,0,532,2,1,Champions,Budget Families
8876,1963,PhD,In_Couple,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,51,152,13,0,875,4,1,Lost,Budget Families
4500,1991,PhD,In_Couple,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,1598,24,0,451,2,0,Loyal,Affluent Regulars
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,51,114,8,0,711,2,1,Lost,Budget Families
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,28,101,10,0,861,2,1,Lost,Budget Families
1176,1973,Graduation,In_Couple,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,41,25,4,0,465,3,1,Lost,Budget Families
1627,1957,2n Cycle,Single,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,57,789,22,1,704,1,0,At Risk,Affluent Regulars
938,1981,Graduation,In_Couple,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,33,87,7,1,519,4,1,Lost,Budget Families
2740,1958,PhD,Single,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,56,90,11,0,465,3,1,Lost,Budget Families
257,1959,PhD,In_Couple,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,55,1215,20,0,612,3,1,Loyal,Affluent Regulars
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,59,811,22,1,445,1,0,At Risk,Affluent Regulars
7736,1986,Graduation,In_Couple,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,28,61,7,2,800,3,1,Lost,Budget Families
8210,1975,Master,In_Couple,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,39,405,18,0,503,3,1,Loyal,Budget Families
833,1955,Master,In_Couple,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,72,9,0,276,4,1,Lost,Budget Families
6230,1971,Graduation,Single,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,43,189,14,0,684,3,1,Lost,Budget Families
7325,1986,PhD,In_Couple,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,28,40,5,0,550,3,1,Lost,Budget Families
1307,1978,Graduation,Single,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,63,10,0,325,2,1,Lost,Budget Families
1502,1983,Graduation,In_Couple,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,52,7,0,650,3,1,Lost,Budget Families
6211,1976,PhD,In_Couple,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,39,5,0,243,3,1,Lost,Budget Families
843,1971,Graduation,In_Couple,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,805,25,0,219,3,1,Champions,Affluent Regulars
4174,1956,Master,In_Couple,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,130,8,0,258,3,1,Lost,Budget Families
9757,1972,Graduation,In_Couple,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,1631,24,3,453,2,0,At Risk,Campaign Enthusiasts
6918,1989,Graduation,In_Couple,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,34,5,0,545,3,1,Lost,Budget Families
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,62,152,12,0,397,3,1,Lost,Budget Families
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,21,5,0,347,2,1,Lost,Budget Families
1921,1967,PhD,In_Couple,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,47,71,7,0,454,5,1,Lost,Budget Families
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,899,23,1,221,2,1,Loyal,Affluent Regulars
7718,1947,Master,In_Couple,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,711,10,0,255,2,0,Lost,Affluent Regulars
1291,1978,PhD,In_Couple,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,36,351,16,0,879,3,1,Lost,Budget Families
6862,1971,Graduation,Single,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,43,8,15,0,227,1,0,Lost,Budget Families
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,22,119,11,0,758,2,1,Lost,Budget Families
803,1968,Graduation,In_Couple,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,46,21,4,0,635,4,1,Lost,Budget Families
4298,1973,PhD,In_Couple,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,10,4,0,282,3,1,Lost,Budget Families
10833,1975,Graduation,In_Couple,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,973,27,1,221,3,1,Loyal,Affluent Regulars
9606,1965,PhD,In_Couple,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,49,1536,13,3,491,2,0,Loyal,Campaign Enthusiasts
8534,1952,Graduation,In_Couple,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,62,992,28,1,533,4,1,Loyal,Affluent Regulars
5153,1967,PhD,In_Couple,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,1529,34,2,677,3,1,At Risk,Campaign Enthusiasts
961,1972,Graduation,In_Couple,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,42,860,17,0,475,3,1,At Risk,Affluent Regulars
5011,1963,Graduation,Single,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,51,928,23,0,439,2,1,Loyal,Affluent Regulars
6653,1970,PhD,In_Couple,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,44,418,18,1,884,4,1,Loyal,Budget Families
9094,1955,2n Cycle,In_Couple,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,59,587,16,1,880,3,1,Champions,Affluent Regulars
810,1975,Graduation,In_Couple,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,641,19,0,233,3,1,Champions,Affluent Regulars
5493,1976,Graduation,In_Couple,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,23,4,1,287,4,1,Lost,Budget Families
2147,1969,Graduation,In_Couple,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,45,2279,23,2,502,2,0,At Risk,Campaign Enthusiasts
5107,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,49,6,1,226,3,1,Lost,Budget Families
3979,1983,PhD,Single,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,31,1779,17,2,588,1,0,At Risk,Campaign Enthusiasts
6049,1982,Master,In_Couple,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,32,1804,27,2,391,2,0,At Risk,Campaign Enthusiasts
8147,1960,Graduation,In_Couple,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,54,48,8,0,543,4,1,Lost,Budget Families
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,83,7,1,300,3,1,Lost,Budget Families
3910,1975,Graduation,Single,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,1862,17,4,449,1,0,At Risk,Campaign Enthusiasts
5207,1963,PhD,In_Couple,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,51,793,29,1,828,4,1,Champions,Affluent Regulars
11114,1970,Graduation,In_Couple,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,44,84,9,0,691,3,1,Lost,Budget Families
5429,1948,PhD,In_Couple,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,66,183,10,0,498,3,1,Lost,Budget Families
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,1383,19,0,193,1,0,Loyal,Affluent Regulars
1740,1944,Graduation,In_Couple,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,999,16,1,268,2,0,Champions,Affluent Regulars
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,51,825,24,0,708,2,1,Champions,Affluent Regulars
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,42,246,14,2,857,2,1,Lost,Budget Families
635,1966,Master,In_Couple,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,48,610,25,0,652,4,1,Loyal,Budget Families
7527,1968,Master,Single,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,46,76,9,0,770,2,1,Lost,Budget Families
10319,1971,Graduation,In_Couple,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,43,1286,22,1,673,3,1,Loyal,Affluent Regulars
2296,1975,Master,In_Couple,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,39,30,4,1,380,3,1,Lost,Budget Families
10637,1964,Graduation,In_Couple,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,50,99,8,0,729,5,1,Lost,Budget Families
2931,1978,Graduation,Single,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,36,1192,22,1,831,1,0,At Risk,Affluent Regulars
